date,title,url
2022-03-10,"AYS News Digest 9/3/22: An unborn child died because of illegal detention for the purpose of a…",https://medium.com/are-you-syrious/ays-news-digest-9-3-22-an-unborn-child-died-because-of-illegal-detention-for-the-purpose-of-a-9f56e9b580d0
2022-03-08,"AYS News Digest 07/03/2022: Whose wars count?",https://medium.com/are-you-syrious/ays-news-digest-07-03-2022-whose-wars-count-28d924c325e1
2022-03-06,"AYS Special from Austria: “It’s the beginning of a new crisis”",https://medium.com/are-you-syrious/ays-special-from-austria-its-the-beginning-of-a-new-crisis-c8c1269a8695
2022-03-06,"AYS Special from Austria: “It’s the beginning of a new crisis”",https://medium.com/are-you-syrious/ays-special-from-austria-its-the-beginning-of-a-new-crisis-9b8d30e98e0a
2022-03-05,"AYS News Digest 04/03/2022: Temporary Protection Directive reveals double-standard refugee law",https://medium.com/are-you-syrious/ays-news-digest-04-03-2022-temporary-protection-directive-reveals-double-standard-refugee-law-55c4be103ac2
2022-03-05,"AYS News Digest 04/03/2022: Temporary Protection Directive reveals double-standard refugee law",https://medium.com/are-you-syrious/ays-news-digest-04-03-2022-temporary-protection-directive-reveals-double-standard-refugee-law-6eb92d0432eb
2022-03-03,"AYS News Digest 2/3/22: The EU’s Emergency Plan to Support Ukrainian Refugees",https://medium.com/are-you-syrious/ays-digest-2-3-22-the-eus-emergency-plan-to-support-ukrainian-refugees-2bf2d7bfd972
2022-03-01,"AYS News Digest 28/2/22: Structural forms of violence in the management of migration and asylum in…",https://medium.com/are-you-syrious/ays-news-digest-28-2-22-structural-forms-of-violence-in-the-management-of-migration-and-asylum-in-1078502b4ff
2022-03-01,"AYS News Digest 28/2/22: Structural forms of violence in the management of migration and asylum in…",https://medium.com/are-you-syrious/ays-news-digest-28-2-22-structural-forms-of-violence-in-the-management-of-migration-and-asylum-in-e042764da7a6
2022-02-27,"AYS Special from Lithuania: “They treat you like criminals”",https://medium.com/are-you-syrious/ays-special-from-lithuania-they-treat-you-like-criminals-5f67a4e80b5f
2022-02-27,"AYS Special from Lithuania: “They treat you like criminals”",https://medium.com/are-you-syrious/ays-special-from-lithuania-they-treat-you-like-criminals-2c0f9a63b395
2022-02-26,"AYS News Digest 25/2/22: Afghans and other people who had found refuge in Ukraine are now among…",https://medium.com/are-you-syrious/ays-news-digest-25-2-22-afghans-and-other-people-who-had-found-refuge-in-ukraine-are-now-among-bcd1ab7b5a06
2022-02-26,"AYS News Digest 23/2/22: After the Taliban-takover more Afghans arrive in Europe",https://medium.com/are-you-syrious/ays-news-digest-23-2-22-after-the-taliban-takover-more-afghans-arrive-in-europe-8e7222c1ab1d
2022-02-24,"AYS News Digest 23/2/22: After the Taliban-takover more Afghans arrive in Europe",https://medium.com/are-you-syrious/ays-news-digest-23-2-22-after-the-taliban-takover-more-afghans-arrive-in-europe-3fadf20e4a10
2022-02-23,"AYS News Digest 21/2/22: A minor who had been pushed back wins appeal in Austrian Court",https://medium.com/are-you-syrious/ays-news-digest-21-2-22-a-minor-who-had-been-pushed-back-wins-appeal-in-austrian-court-53c52618c3d6
2022-02-22,"AYS News Digest 21/2/22: A minor who had been pushed back wins appeal in Austrian Court",https://medium.com/are-you-syrious/ays-news-digest-21-2-22-a-minor-who-had-been-pushed-back-wins-appeal-in-austrian-court-704743af4ff9
2022-02-19,"AYS News Digest 18/02/22: Two men thrown overboard by Hellenic coastguard and drowned highlight a…",https://medium.com/are-you-syrious/ays-news-digest-18-02-22-2-deaths-thrown-overboard-by-hellenic-coastguard-shine-a-light-on-new-228ca567c017
2022-02-17,"AYS News Digest: Forcible Returns from Turkey to Syria",https://medium.com/are-you-syrious/ays-news-digest-forcible-returns-from-turkey-to-syria-fcab089a6fe1
2022-02-15,"AYS News Digest 12–14/02/22: Demonstration in Poland outside POM detention facility sees arrests…",https://medium.com/are-you-syrious/ays-news-digest-12-14-02-22-demonstration-in-poland-outside-pom-detention-facility-sees-arrests-9450e1d20fdc
2022-02-15,"AYS News Digest 12–14/02/22: Demonstration in Poland outside POM detention facility sees arrests…",https://medium.com/are-you-syrious/ays-news-digest-12-14-02-22-demonstration-in-poland-outside-pom-detention-facility-sees-arrests-2fc8f869e7b0
2022-02-13,"AYS Special from Turkey: Deportations to Syria",https://medium.com/are-you-syrious/ays-special-from-turkey-deportations-to-syria-e2ea70e20b14
2022-02-12,"AYS News Digest 10–11/2/2022: Eviction in Calais",https://medium.com/are-you-syrious/ays-news-digest-10-11-2-2022-eviction-in-calais-458cb08b0
2022-02-10,"AYS News Digest 9/2/22: Precarious situation at Serbian/Romanian border",https://medium.com/are-you-syrious/ays-news-digest-9-2-22-precarious-situation-at-serbian-romanian-border-bdf11db98d9d
2022-02-09,"AYS Daily Digest 7/2/22: ‘Watch out for the cameras’: an instruction to the border police doing…",https://medium.com/are-you-syrious/ays-daily-digest-7-2-22-watch-out-for-the-cameras-an-instruction-to-the-border-police-doing-25fa34f40bed
2022-02-08,"AYS Daily Digest 7/2/22: ‘Watch out for the cameras’: an instruction to the border police doing…",https://medium.com/are-you-syrious/ays-daily-digest-7-2-22-watch-out-for-the-cameras-an-instruction-to-the-border-police-doing-1102d5eb6c2
2022-02-06,"AYS Special from Greece: “I cannot swim.”",https://medium.com/are-you-syrious/ays-special-from-greece-i-cannot-swim-196079f4e48e
2022-02-06,"AYS Special from Greece: “I cannot swim.”",https://medium.com/are-you-syrious/ays-special-from-greece-i-cannot-swim-bf1b1bd091eb
2022-02-04,"AYS News Digest: 1–2.2.2022 Amnesty International: Withdraw EU connection from Libya",https://medium.com/are-you-syrious/ays-news-digest-1-2-2-2022-amnesty-international-withdraw-eu-connection-from-libya-f124e62d7251
2022-02-03,"AYS News Digest: 1–2.2.2022 Amnesty International: Withdraw EU connection from Libya",https://medium.com/are-you-syrious/ays-news-digest-1-2-2-2022-amnesty-international-withdraw-eu-connection-from-libya-66f6a85a8dba
2022-02-01,"AYS News Digest 31/01/22: Group of Syrians trapped for a second time this month on Evros river…",https://medium.com/are-you-syrious/ays-news-digest-31-01-22-group-of-syrians-trapped-for-a-second-time-this-month-on-evros-river-e4b1f2cc2484
2022-02-01,"AYS News Digest 31/01/22: Group of Syrians trapped for a second time this month on Evros river…",https://medium.com/are-you-syrious/ays-news-digest-31-01-22-group-of-syrians-trapped-for-a-second-time-this-month-on-evros-river-975b32d0be8d
2022-01-30,"AYS Special: Can I claim asylum in Greece?",https://medium.com/are-you-syrious/ays-special-can-i-claim-asylum-in-greece-e0d4ea0b9467
2022-01-29,"AYS News Digest 29/1/22: Court case reveals how tourist boats were turned into “floating prisons”…",https://medium.com/are-you-syrious/ays-news-digest-29-1-22-court-case-reveals-how-tourist-boats-were-turned-to-floating-prisons-in-31da275ab953
2022-01-28,"AYS News Digest 24/1/22: Exposing torture suffered at the Turkish-Iranian border",https://medium.com/are-you-syrious/ays-news-digest-24-1-22-exposing-torture-suffered-at-the-turkish-iranian-border-d22464da9e7b
2022-01-27,"AYS News Digest 26/01/22: EU will continue supporting criminal deal with Libya",https://medium.com/are-you-syrious/ays-news-digest-26-01-22-eu-will-continue-supporting-criminal-deal-with-libya-68e5ef0668d4
2022-01-25,"AYS News Digest 24/1/22: Exposing torture suffered at the Turkish-Iranian border",https://medium.com/are-you-syrious/ays-news-digest-24-1-22-exposing-torture-suffered-at-the-turkish-iranian-border-e6b4f9775885
2022-01-25,"AYS News Digest 24/1/22: Exposing torture suffered at the Turkish-Iranian border",https://medium.com/are-you-syrious/ays-news-digest-24-1-22-exposing-torture-suffered-at-the-turkish-iranian-border-de02406e2083
2022-01-22,"AYS News Digest 21/01/21: Poland’s top court rules media ban at border illegal, but ban will likely…",https://medium.com/are-you-syrious/ays-news-digest-21-01-21-polands-top-court-rules-media-ban-at-border-illegal-but-ban-will-likely-fcd2805a72e9
2022-01-22,"AYS News Digest 21/01/21: Poland’s top court rules media ban at border illegal, but ban will likely…",https://medium.com/are-you-syrious/ays-news-digest-21-01-21-polands-top-court-rules-media-ban-at-border-illegal-but-ban-will-likely-b80db3494938
2022-01-19,"AYS News Digest 17/01/2021: 25,000 people lost in Greek statistics",https://medium.com/are-you-syrious/ays-news-digest-17-01-2021-25-000-people-lost-in-greek-statistics-70f2b678b4c0
2022-01-18,"AYS News Digest 17/01/2021: 25,000 people lost in Greek statistics",https://medium.com/are-you-syrious/ays-news-digest-17-01-2021-25-000-people-lost-in-greek-statistics-f9ba4e7a4a31
2022-01-15,"AYS News Digest 14/01/2021: Former Syrian colonel guilty of crimes against humanity",https://medium.com/are-you-syrious/ays-news-digest-14-01-2021-former-syrian-colonel-guilty-of-crimes-against-humanity-eb01ae6c398
2022-01-15,"AYS News Digest 14/01/2021: Former Syrian colonel guilty of crimes against humanity",https://medium.com/are-you-syrious/ays-news-digest-14-01-2021-former-syrian-colonel-guilty-of-crimes-against-humanity-d6a535a74226
2022-01-13,"AYS News Digest 12/1/22: Syrians flee Denmark in fear of deportation — a dilemma for EU governments",https://medium.com/are-you-syrious/ays-news-digest-10-1-22-syrians-flee-denmark-in-fear-of-deportation-a-dilemma-for-eu-governments-8eb20a3d82b4
2022-01-11,"AYS News Digest 10/1/22: Attacks and detention as the latest fruit of the EU’s deal with Libya",https://medium.com/are-you-syrious/ays-news-digest-10-1-22-attacks-and-detention-as-the-latest-fruit-of-the-eus-deal-with-libya-7d6185afbbd6
2022-01-10,"AYS Special from Montenegro: Bona Fide, Safety in Vukojebina",https://medium.com/are-you-syrious/ays-special-from-montenegro-bona-fide-safety-in-vukojebina-6ef8c2c1c737
2022-01-09,"AYS Special: ‘Salut, camarade’: Solidarity and inequality in the Central Mediterranean",https://medium.com/are-you-syrious/ays-special-salut-camarade-solidarity-and-inequality-in-the-central-mediterranean-a7ae805465f3
2022-01-09,"AYS Special: ‘Salut, camarade’: Solidarity and inequality in the Central Mediterranean",https://medium.com/are-you-syrious/ays-special-salut-camarade-solidarity-and-inequality-in-the-central-mediterranean-7d8524a1737a
2022-01-08,"AYS Special: Choose Love? — but not in France",https://medium.com/are-you-syrious/ays-special-choose-love-but-not-in-france-499d304df742
2022-01-08,"AYS Special: Choose Love?— but not in France",https://medium.com/are-you-syrious/ays-special-choose-love-but-not-in-france-b4a301b1c26e
2022-01-06,"AYS Special from Europe: Top Picks from 2021.",https://medium.com/are-you-syrious/ays-special-from-europe-top-picks-from-2021-69911643f2a4
2022-01-04,"AYS Special from Serbia, Turkey and Greece: Cubans on the move",https://medium.com/are-you-syrious/ays-special-from-serbia-turkey-and-greece-cubans-on-the-move-38e6b174c69c
2022-01-02,"Frontex and Human Rights 2021: A reading list",https://medium.com/are-you-syrious/frontex-and-human-rights-2021-a-reading-list-7c2d5cf132a9
2022-01-02,"Frontex and Human Rights 2021: A reading list",https://medium.com/are-you-syrious/frontex-and-human-rights-2021-a-reading-list-576962d73853
2022-01-01,"AYS Special: Frontex and Human Rights — How did we arrive here? Part 4 (2021)",https://medium.com/are-you-syrious/ays-special-frontex-and-human-rights-how-did-we-arrive-here-part-4-2021-7fb861cce232
2021-12-30,"AYS Special from the United Kingdom: Rhetoric vs Reality.",https://medium.com/are-you-syrious/ays-special-from-the-united-kingdom-rhetoric-vs-reality-20de647a3ad5
2021-12-29,"AYS Special: Frontex and Human Rights — How did we arrive here? Part 4 (2021)",https://medium.com/are-you-syrious/ays-special-frontex-and-human-rights-how-did-we-arrive-here-part-4-2021-9d58c562448f
2021-12-28,"AYS Special: Frontex and Human Rights — How did we arrive here? Part 4 (2021)",https://medium.com/are-you-syrious/ays-special-frontex-and-human-rights-how-did-we-arrive-here-part-4-2021-a357275afc3f
2021-12-26,"AYS Special from Greece: How to live without money? Still no Cash Card.",https://medium.com/are-you-syrious/ays-special-from-greece-how-to-live-without-money-still-no-cash-card-6ff35c7ee017
2021-12-26,"AYS Special from Greece: How to live without money? Still no Cash Card.",https://medium.com/are-you-syrious/ays-special-from-greece-how-to-live-without-money-still-no-cash-card-e3e5261e2d34
2021-12-25,"AYS Special from Poland, Belarus, Lithuania: A Border Crisis Hell",https://medium.com/are-you-syrious/ays-special-from-poland-belarus-lithuania-a-border-crisis-hell-c5a3ab5c257f
2021-12-24,"AYS Special from Poland, Belarus, Lithuania: A Border Crisis Hell",https://medium.com/are-you-syrious/ays-special-from-poland-belarus-lithuania-a-border-crisis-hell-7f7019c3f26e
2021-12-22,"AYS Special from Montenegro: Bona Fide, Safety in Vukojebina",https://medium.com/are-you-syrious/ays-special-from-montenegro-bona-fide-safety-in-vukojebina-cf18bd4a9099
2021-12-21,"AYS News Digest 20.12.2021: Legal Action Against French and British Authorities Launched",https://medium.com/are-you-syrious/ays-news-digest-20-12-2021-legal-action-against-french-and-british-authorities-launched-49cbb04e307e
2021-12-21,"AYS News Digest 20.12.2021: Legal Action Against French and British Authorities Launched",https://medium.com/are-you-syrious/ays-news-digest-20-12-2021-legal-action-against-french-and-british-authorities-launched-34d00878be3e
2021-12-20,"AYS Weekend Digest 18–19/12/21: European Border AI forces people to take more deadly routes",https://medium.com/are-you-syrious/ays-weekend-digest-18-19-12-21-european-border-ai-forces-people-to-take-more-deadly-routes-936e2f17aba0
2021-12-20,"AYS Weekend Digest 18–19/12/21: European Border AI forces people to take more deadly routes",https://medium.com/are-you-syrious/ays-weekend-digest-18-19-12-21-european-border-ai-forces-people-to-more-deadly-routes-c86ea8619674
2021-12-18,"AYS News Digest 16–17/12/21: Opposing deportation to Libya is not a crime, Italian high court says",https://medium.com/are-you-syrious/ays-news-digest-16-17-12-21-opposing-deportation-to-libya-is-not-a-crime-italian-high-court-says-41ec06762085
2021-12-18,"AYS News Digest 16–17/12/21: Opposing deportation to Libya is not a crime, Italian high court says",https://medium.com/are-you-syrious/ays-news-digest-16-17-12-21-opposing-deportation-to-libya-is-not-a-crime-italian-high-court-says-e5836d0308b2
2021-12-16,"AYS News Digest 13/12/21: 4 years after the infamous cake, ex Danish Minister jailed",https://medium.com/are-you-syrious/ays-news-digest-13-12-21-4-years-after-the-infamous-cake-ex-danish-minister-jailed-f1c80210608a
2021-12-16,"AYS News Digest 14–15/12/2021: Volunteer convicted in Croatia for preventing pushback",https://medium.com/are-you-syrious/ays-news-digest-14-15-12-2021-volunteer-convicted-in-croatia-for-preventing-pushback-619c31fd5b11
2021-12-16,"AYS News Digest 14–15/12/2021: Volunteer convicted in Croatia for preventing pushback",https://medium.com/are-you-syrious/ays-news-digest-14-15-12-2021-volunteer-convicted-in-croatia-for-preventing-pushback-ebf12c98ce10
2021-12-14,"AYS News Digest 13/12/21: 4 years after the infamous cake, ex Danish Minister jailed",https://medium.com/are-you-syrious/ays-news-digest-13-12-21-4-years-after-the-infamous-cake-ex-danish-minister-jailed-b6fe414971b1
2021-12-13,"AYS Weekend Digest 11–12/12/21: The only children not looking forward to their 18th birthday",https://medium.com/are-you-syrious/ays-weekend-digest-11-12-12-21-the-only-children-not-looking-forward-to-their-18th-birthday-e31521c141f5
2021-12-13,"AYS Weekend Digest 11–12/12/21: The only children not looking forward to their 18th birthday",https://medium.com/are-you-syrious/ays-weekend-digest-11-12-12-21-the-only-children-not-looking-forward-to-their-18th-birthday-b71fd27ec76f
2021-12-12,"AYS Special from Greece: Still time to prevent another ‘winter emergency’",https://medium.com/are-you-syrious/ays-special-from-greece-still-time-to-prevent-another-winter-emergency-fc16777b7809
2021-12-11,"AYS News Digest 10/12/21: How the pushbacks affect real lives — a child dies in a border river",https://medium.com/are-you-syrious/ays-news-digest-10-12-21-how-the-pushbacks-affect-real-lives-a-child-dies-in-a-border-river-1e91c9d060df
2021-12-11,"AYS News Digest 10/12/21: How the pushbacks affect real lives — a child dies in a border river",https://medium.com/are-you-syrious/ays-news-digest-10-12-21-how-the-pushbacks-affect-real-lives-a-child-dies-in-a-border-river-ec7028264272
2021-12-09,"AYS News Digest 6.12.2021: Lethal fencing threatens lives in Poland",https://medium.com/are-you-syrious/ays-news-digest-6-12-2021-lethal-fencing-threatens-lives-in-poland-d4599630dea6
2021-12-09,"AYS News Digest 7/8/12 2021: What happened? And to the others?",https://medium.com/are-you-syrious/ays-news-digest-7-8-12-2021-what-happened-and-to-the-others-8663f5476fae
2021-12-08,"AYS News Digest 6.12.2021: Lethal fencing threatens lives in Poland",https://medium.com/are-you-syrious/ays-news-digest-6-12-2021-lethal-fencing-threatens-lives-in-poland-a79109db5a53
2021-12-07,"AYS Special from Libya: Protests in Tripoli against a system made “to cause suffering”",https://medium.com/are-you-syrious/ays-special-from-libya-protests-in-tripoli-against-a-system-made-to-cause-suffering-c601d15894dc
2021-12-06,"AYS Weekend Digest 4–5/12/21: EU putting up a bizarre show while suspending their own laws",https://medium.com/are-you-syrious/ays-weekend-digest-4-5-12-21-eu-putting-up-a-bizarre-show-while-suspending-their-own-laws-b8a6ea2ac3b8
2021-12-06,"AYS Weekend Digest 4–5/12/21: EU putting up a bizarre show while suspending their own laws",https://medium.com/are-you-syrious/ays-weekend-digest-4-5-12-21-eu-putting-up-a-bizarre-show-while-suspending-their-own-laws-502bf7eb1d9
2021-12-05,"AYS Special from Libya: Protests in Tripoli against a system made “to cause suffering”",https://medium.com/are-you-syrious/special-from-libya-protests-in-tripoli-against-a-system-made-to-cause-suffering-77a6ce5ffc6
2021-12-04,"AYS News Digest 03/12/21: Croatia slammed by Council of Europe for abuse, maltreatment of people on…",https://medium.com/are-you-syrious/ays-news-digest-03-12-21-croatia-slammed-by-council-of-europe-for-abuse-maltreatment-of-people-on-df127b164fbf
2021-12-04,"AYS News Digest 03/12/21: Croatia slammed by Council of Europe for abuse, maltreatment of people on…",https://medium.com/are-you-syrious/ays-news-digest-03-12-21-croatia-slammed-by-council-of-europe-for-abuse-maltreatment-of-people-on-808d6baa3e25
2021-12-02,"AYS News Digest: 01/12/2021 — EU law change allows Eastern countries to waive asylum seekers rights.",https://medium.com/are-you-syrious/ays-news-digest-01-12-2021-eu-law-change-allows-eastern-countries-to-waive-asylum-seekers-rights-853105e0f6fd
2021-11-30,"AYS News Digest 29/11/21:”Of course I am going to Britain, I have no other option”",https://medium.com/are-you-syrious/ays-news-digest-29-11-21-of-course-i-am-going-to-britain-i-have-no-other-option-985588c8bab
2021-11-29,"AYS Weekend Digest 27–28/11/21: “Repatriation isn’t voluntary, a large majority are forcefully…",https://medium.com/are-you-syrious/ays-weekend-digest-27-28-11-21-repatriation-isnt-voluntary-a-large-majority-are-forcefully-feedeafc2c58
2021-11-29,"AYS Weekend Digest 27–28/11/21: “Repatriation isn’t voluntary, a large majority are forcefully…",https://medium.com/are-you-syrious/ays-weekend-digest-27-28-11-21-repatriation-isnt-voluntary-a-large-majority-are-forcefully-4b95cb7c4a3f
2021-11-27,"AYS Daily Digest 25–26/11/21: Denmark forcibly detains old, sick Syrians in exit detention camps",https://medium.com/are-you-syrious/ays-daily-digest-25-26-11-21-denmark-forcibly-detains-old-sick-syrians-in-exit-detention-camps-729718fa977a
2021-11-27,"AYS News Digest 26/11/21: Denmark forcibly detains old, sick Syrians in exit detention camps",https://medium.com/are-you-syrious/ays-daily-digest-25-26-11-21-denmark-forcibly-detains-old-sick-syrians-in-exit-detention-camps-f7b9ea224cf9
2021-11-25,"AYS News Digest 24/11/21: “Deadliest Day” on British coast.",https://medium.com/are-you-syrious/ays-news-digest-24-11-21-deadliest-day-on-british-coast-81c979fb7482
2021-11-23,"News Digest: 22.11.2021 Lukashenko Interview",https://medium.com/are-you-syrious/news-digest-22-11-2021-lukashenko-interview-bff876be4c75
2021-11-23,"News Digest: 22.11.2021 Lukashenko Interview",https://medium.com/are-you-syrious/news-digest-22-11-2021-lukashenko-interview-c1c56a46ca0c
2021-11-22,"Weekend Digest 20–21/11/2021: Seventy-five lives lost at sea",https://medium.com/are-you-syrious/weekend-digest-20-21-11-2021-75-lives-lost-in-the-sea-89d200b2d2f6
2021-11-20,"AYS News Digest 18–19/11/21: 7 in 10 people on the move subject to detention in Greece, report…",https://medium.com/are-you-syrious/ays-news-digest-18-19-11-21-7-in-10-people-on-the-move-subject-to-detention-in-greece-report-feb668b7d02
2021-11-18,"AYS News Digest 17/11/21: ECHR serves justice for little Madina, Croatia found guilty",https://medium.com/are-you-syrious/ays-news-digest-17-11-21-echr-serves-justice-for-little-madina-croatia-found-guilty-cbf8e70f6e84
2021-11-17,"AYS Note from the Team: Please, let us know what you think!",https://medium.com/are-you-syrious/ays-note-from-the-team-please-let-us-know-what-you-think-8eaef3db6c30
2021-11-16,"AYS News Digest 15/11/21: An appeal to the Polish government",https://medium.com/are-you-syrious/ays-news-digest-15-11-21-an-appeal-to-the-polish-government-199733ba249c
2021-11-15,"AYS Weekend Digest 13–14/11/21: Solidarity gatherings in France and Germany counter the official…",https://medium.com/are-you-syrious/ays-weekend-digest-13-14-11-21-solidarity-gatherings-in-france-and-germany-counter-the-official-184699d98c1d
2021-11-15,"AYS Weekend Digest 13–14/11/21: Solidarity gatherings in France and Germany counter the official…",https://medium.com/are-you-syrious/ays-weekend-digest-13-14-11-21-solidarity-gatherings-in-france-and-germany-counter-the-official-9b7e472db5cb
2021-11-14,"AYS Special from Briançon — Solidarity at the Border",https://medium.com/are-you-syrious/ays-special-from-brian%C3%A7on-solidarity-at-the-border-dbdbd5fa129
2021-11-14,"AYS Special from Briançon—Solidarity at the Border",https://medium.com/are-you-syrious/ays-special-from-brian%C3%A7on-solidarity-at-the-border-557d10e21c07
2021-11-13,"AYS News Digest 11–12/11/21: What’s new on the Belarusian border? A roundup of the latest news",https://medium.com/are-you-syrious/ays-news-digest-11-12-11-21-whats-new-on-the-belarusian-border-a-roundup-of-the-latest-news-371e6ba3464e
2021-11-13,"AYS News Digest 11–12/11/21: What’s new on the Belarusian border? A roundup of the latest news",https://medium.com/are-you-syrious/ays-news-digest-11-12-11-21-whats-new-on-the-belarusian-border-a-roundup-of-the-latest-news-68a2765a3e75
2021-11-11,"AYS Daily Digest 9-10/11/21 State of Emergency in Lithuania",https://medium.com/are-you-syrious/ays-daily-digest-9-10-11-21-state-of-emergency-in-lithuania-6193b48fdc31
2021-11-10,"AYS News Digest 08/11/21: People used as weapons between the EU and Belarus",https://medium.com/are-you-syrious/ays-news-digest-08-11-21-people-used-as-weapons-between-the-eu-and-belarus-6f6515e33376
2021-11-08,"AYS Weekend Digest 6–7/11/21: Activists and local church step in so that people would not die in…",https://medium.com/are-you-syrious/ays-weekend-digest-6-7-11-21-activists-and-local-church-step-in-so-that-people-would-not-die-in-9355581fd919
2021-11-08,"AYS Weekend Digest 6–7/11/21: Activists and local church step in so that people would not die in…",https://medium.com/are-you-syrious/ays-weekend-digest-6-7-11-21-activists-and-local-church-step-in-so-that-people-would-not-die-in-8e0d8a7104c
2021-11-06,"AYS Digest 5/11/21 — Protest Continues in Tripoli",https://medium.com/are-you-syrious/ays-digest-5-11-21-protest-continues-in-tripoli-76b203487cda
2021-11-06,"AYS Digest 5/11/21 — Protest Continues in Tripoli",https://medium.com/are-you-syrious/ays-digest-5-11-21-protest-continues-in-tripoli-fd5a26cf2354
2021-11-04,"AYS News Digest: 4/11/2021 EU drones to monitor the Mediterranean",https://medium.com/are-you-syrious/ays-news-digest-4-11-2021-eu-drones-to-monitor-med-96f9870433c6
2021-11-02,"AYS News Digest 01/11/2021: One month of protests in Tripoli",https://medium.com/are-you-syrious/ays-news-digest-01-11-2021-one-month-of-protests-in-tripoli-eb1fb25a16e9
2021-11-01,"AYS Weekend Digest 30–31/10/21: Nothing to eat or drink.",https://medium.com/are-you-syrious/ays-weekend-digest-30-31-10-21-nothing-to-eat-or-drink-c3c2cb6351fa
2021-11-01,"AYS Weekend Digest 30–31/10/21: Nothing to eat or drink.",https://medium.com/are-you-syrious/ays-weekend-digest-30-31-10-21-nothing-to-eat-or-drink-cd92809f57e7
2021-10-31,"AYS Special from Turkey. KIDS RAINBOW IN GAZIANTEP: EDUCATION INSTEAD OF CHILD LABOUR",https://medium.com/are-you-syrious/ays-special-from-turkey-kids-rainbow-in-gaziantep-education-instead-of-child-labour-da4eef2772e6
2021-10-30,"AYS News Digest 29/10/21: Boat Carrying 400 Off Crete Has ‘Unclear Fate’",https://medium.com/are-you-syrious/ays-news-digest-29-10-21-boat-carrying-400-off-crete-has-unclear-fate-d58bdbfdf7e1
2021-10-30,"AYS News Digest 29/10/21: Boat Carrying 400 Off Crete Has ‘Unclear Fate’",https://medium.com/are-you-syrious/ays-news-digest-29-10-21-boat-carrying-400-off-crete-has-unclear-fate-e04d32a0022d
2021-10-28,"AYS News Digest: 27/10/2021 Four people die in waters near Chios",https://medium.com/are-you-syrious/asy-news-digest-27-10-2021-four-people-die-in-waters-near-chios-5c0abb723261
2021-10-27,"AYS Daily Digest 25/10/2021: Cyprus — Psychological violence behind “voluntary” returns",https://medium.com/are-you-syrious/ays-daily-digest-25-10-2021-cyprus-psychological-violence-behind-voluntary-returns-1ab046e50226
2021-10-26,"AYS Daily Digest 25/10/2021: Cyprus — Psychological violence behind “voluntary” returns",https://medium.com/are-you-syrious/ays-daily-digest-25-10-2021-cyprus-psychological-violence-behind-voluntary-returns-859db5ad7a46
2021-10-26,"Weekend Digest: 23–24.10.2021 — More than 450 rescued in Mediterranean by ship Geo Barents",https://medium.com/are-you-syrious/weekend-digest-23-24-10-2021-more-than-450-rescued-in-mediterranean-by-ship-geo-barents-204d75d1cd80
2021-10-25,"AYS Weekend Digest: 23–24.10.2021 — More than 450 rescued in the Med by Geo Barents",https://medium.com/are-you-syrious/weekend-digest-23-24-10-2021-ac3ba77a3b7e
2021-10-24,"AYS Special from Greece, where saving lives is illegal. An interview with Nassos Karakitsos.",https://medium.com/are-you-syrious/ays-special-from-greece-where-saving-lives-is-illegal-an-interview-with-nassos-karakitsos-c128e34ab75d
2021-10-23,"AYS Daily Digest 22/10/2021: Greece: Fire destroys 15 huts in migrant worker settlement in Manolada",https://medium.com/are-you-syrious/ays-daily-digest-22-10-2021-greece-fire-destroys-15-huts-in-migrant-worker-settlement-in-manolada-bd6a961a113d
2021-10-23,"AYS Daily Digest 22/10/2021: Greece: Fire destroys migrant workers’ settlement in Manolada",https://medium.com/are-you-syrious/ays-daily-digest-22-10-2021-greece-fire-destroys-migrant-workers-settlement-in-manolada-fe232d1975c3
2021-10-21,"AYS News Digest 20/10/21: More heat in the EU - calls for infringement procedures and court cases…",https://medium.com/are-you-syrious/ays-news-digest-20-10-21-more-heat-in-the-eu-calls-for-infringement-procedures-and-court-cases-cc11e2f85a3b
2021-10-19,"AYS News Digest 18/10/2021: Dramatic situation in the Mediterranean",https://medium.com/are-you-syrious/ays-news-digest-18-10-2021-dramatic-situation-in-the-mediterranean-dd586259434
2021-10-19,"AYS News Digest 18/10/2021: Dramatic situation in the Mediterranean",https://medium.com/are-you-syrious/ays-news-digest-18-10-2021-dramatic-situation-in-the-mediterranean-8c073d44eba3
2021-10-18,"AYS Weekend Digest: 16–17.10.2021: Polish lawyer bears witness to human rights violations",https://medium.com/are-you-syrious/ays-weekend-digest-16-17-10-2021-polish-lawyer-bears-witness-to-human-rights-violations-ff9a636fd4a9
2021-10-18,"AYS Weekend Digest: 16–17.10.2021: Polish lawyer bears witness to human rights violations",https://medium.com/are-you-syrious/ays-weekend-digest-16-17-10-2021-polish-lawyer-bears-witness-to-human-rights-violations-799ca5074ca0
2021-10-17,"AYS Special from Greece: Are you eligible to eat?",https://medium.com/are-you-syrious/ays-special-from-greece-are-you-eligible-to-eat-8cc3ac6bed3e
2021-10-17,"AYS News Digest 15/10/21: Poland legalizes pushbacks",https://medium.com/are-you-syrious/ays-news-digest-15-10-21-poland-legalizes-pushbacks-e7140651e8b0
2021-10-16,"AYS News Digest 15/10/21: Poland legalizes pushbacks",https://medium.com/are-you-syrious/ays-news-digest-15-10-21-poland-legalizes-pushbacks-ffd6e8406ab8
